Freq.	V(vo)
9.99999999999850e+003	(-2.58926530962519e+001dB,-8.80567386284577e+001°)
1.00230293249289e+004	(-2.60918285161426e+001dB,-8.81451803750126e+001°)
1.00461116848400e+004	(-2.62956656531605e+001dB,-8.82346777380359e+001°)
1.00692472018677e+004	(-2.65043884318195e+001dB,-8.83253083863346e+001°)
1.00924359984293e+004	(-2.67182372911712e+001dB,-8.84171577085340e+001°)
1.01156781972240e+004	(-2.69374708490739e+001dB,-8.85103197986909e+001°)
1.01389739212335e+004	(-2.71623677814607e+001dB,-8.86048985968499e+001°)
1.01623232937228e+004	(-2.73932289508102e+001dB,-8.87010092137267e+001°)
1.01857264382407e+004	(-2.76303798245413e+001dB,-8.87987794751450e+001°)
1.02091834786205e+004	(-2.78741732320269e+001dB,-8.88983517299684e+001°)
1.02326945389808e+004	(-2.81249925187426e+001dB,-8.89998849754905e+001°)
1.02562597437260e+004	(-2.83832551681988e+001dB,-8.91035573672770e+001°)
1.02798792175469e+004	(-2.86494169774150e+001dB,-8.92095691970893e+001°)
1.03035530854215e+004	(-2.89239768906056e+001dB,-8.93181464439881e+001°)
1.03272814726156e+004	(-2.92074826195727e+001dB,-8.94295450315638e+001°)
1.03510645046837e+004	(-2.95005372095385e+001dB,-8.95440559606867e+001°)
1.03749023074691e+004	(-2.98038067477910e+001dB,-8.96620115352414e+001°)
1.03987950071050e+004	(-3.01180294622870e+001dB,-8.97837929623057e+001°)
1.04227427300153e+004	(-3.04440265220031e+001dB,-8.99098396941983e+001°)
1.04467456029149e+004	(-3.07827149355236e+001dB,-9.00406609965030e+001°)
1.04708037528103e+004	(-3.11351230563928e+001dB,-9.01768503862471e+001°)
1.04949173070009e+004	(-3.15024093534662e+001dB,-9.03191038065744e+001°)
1.05190863930790e+004	(-3.18858853067319e+001dB,-9.04682427164560e+001°)
1.05433111389307e+004	(-3.22870435654993e+001dB,-9.06252437186809e+001°)
1.05675916727368e+004	(-3.27075928885231e+001dB,-9.07912769920835e+001°)
1.05919281229731e+004	(-3.31495019227374e+001dB,-9.09677567377288e+001°)
1.06163206184114e+004	(-3.36150546425388e+001dB,-9.11564082587733e+001°)
1.06407692881201e+004	(-3.41069213799546e+001dB,-9.13593584405453e+001°)
1.06652742614646e+004	(-3.46282510105372e+001dB,-9.15792597349374e+001°)
1.06898356681085e+004	(-3.51827923184624e+001dB,-9.18194630628280e+001°)
1.07144536380138e+004	(-3.57750563446812e+001dB,-9.20842637143076e+001°)
1.07391283014420e+004	(-3.64105374784672e+001dB,-9.23792588818589e+001°)
1.07638597889543e+004	(-3.70960206982933e+001dB,-9.27118807102182e+001°)
1.07886482314128e+004	(-3.78400184766309e+001dB,-9.30922141785081e+001°)
1.08134937599809e+004	(-3.86534087234667e+001dB,-9.35342943830623e+001°)
1.08383965061240e+004	(-3.95503952946235e+001dB,-9.40582457298846e+001°)
1.08633566016104e+004	(-4.05500071272634e+001dB,-9.46939757569474e+001°)
1.08883741785117e+004	(-4.16785400652144e+001dB,-9.54879177807130e+001°)
1.09134493692038e+004	(-4.29737434106881e+001dB,-9.65162093610629e+001°)
1.09385823063673e+004	(-4.44924593346851e+001dB,-9.79127676082017e+001°)
1.09637731229884e+004	(-4.63256637457038e+001dB,-9.99361970996867e+001°)
1.09890219523596e+004	(-4.86308624966382e+001dB,-1.03155385030206e+002°)
1.10143289280804e+004	(-5.17077819018817e+001dB,-1.09088200874895e+002°)
1.10396941840579e+004	(-5.61403202513616e+001dB,-1.23197789323877e+002°)
1.10651178545076e+004	(-6.12149671283730e+001dB,-1.69735680077358e+002°)
1.10906000739540e+004	(-5.76433354621100e+001dB,1.30655598315679e+002°)
1.11161409772317e+004	(-5.27361788488848e+001dB,1.11638239881827e+002°)
1.11417406994853e+004	(-4.93660485076732e+001dB,1.04378320364866e+002°)
1.11673993761712e+004	(-4.68913216758824e+001dB,1.00649034889211e+002°)
1.11931171430573e+004	(-4.49504640531013e+001dB,9.83806445057249e+001°)
1.12188941362245e+004	(-4.33579395827872e+001dB,9.68485722195155e+001°)
1.12447304920667e+004	(-4.20091705782046e+001dB,9.57377190754627e+001°)
1.12706263472924e+004	(-4.08400637664518e+001dB,9.48898447086558e+001°)
1.12965818389245e+004	(-3.98086861917957e+001dB,9.42169799925931e+001°)
1.13225971043016e+004	(-3.88861700240575e+001dB,9.36663868079690e+001°)
1.13486722810787e+004	(-3.80518221822884e+001dB,9.32045518340031e+001°)
1.13748075072276e+004	(-3.72903161209196e+001dB,9.28091688632970e+001°)
1.14010029210381e+004	(-3.65899898123066e+001dB,9.24648204449556e+001°)
1.14272586611182e+004	(-3.59417669308226e+001dB,9.21605115821833e+001°)
1.14535748663952e+004	(-3.53384468367251e+001dB,9.18881913628166e+001°)
1.14799516761165e+004	(-3.47742220947461e+001dB,9.16418300497030e+001°)
1.15063892298500e+004	(-3.42443414687434e+001dB,9.14168226489070e+001°)
1.15328876674849e+004	(-3.37448688394604e+001dB,9.12095917931891e+001°)
1.15594471292329e+004	(-3.32725070955512e+001dB,9.10173163711763e+001°)
1.15860677556284e+004	(-3.28244670876267e+001dB,9.08377417987301e+001°)
1.16127496875294e+004	(-3.23983684984823e+001dB,9.06690446566786e+001°)
1.16394930661184e+004	(-3.19921637449555e+001dB,9.05097343551376e+001°)
1.16662980329028e+004	(-3.16040787814352e+001dB,9.03585805274976e+001°)
1.16931647297163e+004	(-3.12325664959063e+001dB,9.02145586305079e+001°)
1.17200932987188e+004	(-3.08762696178268e+001dB,9.00768086395762e+001°)
1.17470838823979e+004	(-3.05339909013065e+001dB,8.99446033044463e+001°)
1.17741366235691e+004	(-3.02046689370181e+001dB,8.98173234801361e+001°)
1.18012516653770e+004	(-2.98873583649504e+001dB,8.96944387596802e+001°)
1.18284291512957e+004	(-2.95812135614646e+001dB,8.95754921255738e+001°)
1.18556692251298e+004	(-2.92854750938595e+001dB,8.94600876797773e+001°)
1.18829720310151e+004	(-2.89994583978077e+001dB,8.93478807553175e+001°)
1.19103377134192e+004	(-2.87225442540451e+001dB,8.92385698871730e+001°)
1.19377664171425e+004	(-2.84541707319356e+001dB,8.91318902470413e+001°)
1.19652582873189e+004	(-2.81938263369968e+001dB,8.90276082398411e+001°)
1.19928134694163e+004	(-2.79410441528344e+001dB,8.89255170290217e+001°)
1.20204321092380e+004	(-2.76953968092671e+001dB,8.88254328096312e+001°)
1.20481143529227e+004	(-2.74564921407018e+001dB,8.87271916873303e+001°)
1.20758603469459e+004	(-2.72239694242097e+001dB,8.86306470514619e+001°)
1.21036702381203e+004	(-2.69974961068642e+001dB,8.85356673532877e+001°)
1.21315441735967e+004	(-2.67767649479427e+001dB,8.84421342183199e+001°)
1.21594823008648e+004	(-2.65614915144615e+001dB,8.83499408355782e+001°)
1.21874847677540e+004	(-2.63514119789007e+001dB,8.82589905775078e+001°)
1.22155517224341e+004	(-2.61462811764065e+001dB,8.81691958129279e+001°)
1.22436833134161e+004	(-2.59458708856381e+001dB,8.80804768822296e+001°)
1.22718796895530e+004	(-2.57499683030677e+001dB,8.79927612095323e+001°)
1.23001410000408e+004	(-2.55583746851926e+001dB,8.79059825309081e+001°)
1.23284673944187e+004	(-2.53709041369653e+001dB,8.78200802213536e+001°)
1.23568590225707e+004	(-2.51873825279489e+001dB,8.77349987060757e+001°)
1.23853160347257e+004	(-2.50076465203777e+001dB,8.76506869440232e+001°)
1.24138385814586e+004	(-2.48315426955395e+001dB,8.75670979735272e+001°)
1.24424268136912e+004	(-2.46589267667849e+001dB,8.74841885115104e+001°)
1.24710808826927e+004	(-2.44896628690569e+001dB,8.74019185990368e+001°)
1.24998009400808e+004	(-2.43236229161843e+001dB,8.73202512870728e+001°)
1.25285871378222e+004	(-2.41606860183305e+001dB,8.72391523572330e+001°)
1.25574396282338e+004	(-2.40007379529656e+001dB,8.71585900730535e+001°)
1.25863585639830e+004	(-2.38436706835681e+001dB,8.70785349579657e+001°)
1.26153440980891e+004	(-2.36893819209817e+001dB,8.69989595966884e+001°)
1.26443963839234e+004	(-2.35377747229699e+001dB,8.69198384572052e+001°)
1.26735155752108e+004	(-2.33887571280458e+001dB,8.68411477308803e+001°)
1.27027018260300e+004	(-2.32422418201163e+001dB,8.67628651885937e+001°)
1.27319552908146e+004	(-2.30981458208817e+001dB,8.66849700510533e+001°)
1.27612761243537e+004	(-2.29563902072776e+001dB,8.66074428716799e+001°)
1.27906644817931e+004	(-2.28168998515538e+001dB,8.65302654306684e+001°)
1.28201205186358e+004	(-2.26796031818478e+001dB,8.64534206389970e+001°)
1.28496443907428e+004	(-2.25444319613435e+001dB,8.63768924513140e+001°)
1.28792362543343e+004	(-2.24113210843123e+001dB,8.63006657867580e+001°)
1.29088962659899e+004	(-2.22802083875086e+001dB,8.62247264568813e+001°)
1.29386245826501e+004	(-2.21510344755568e+001dB,8.61490610999440e+001°)
1.29684213616167e+004	(-2.20237425590989e+001dB,8.60736571209318e+001°)
1.29982867605538e+004	(-2.18982783046034e+001dB,8.59985026367245e+001°)
1.30282209374886e+004	(-2.17745896948385e+001dB,8.59235864259047e+001°)
1.30582240508120e+004	(-2.16526268991169e+001dB,8.58488978827579e+001°)
1.30882962592800e+004	(-2.15323421524987e+001dB,8.57744269750585e+001°)
1.31184377220140e+004	(-2.14136896432249e+001dB,8.57001642052855e+001°)
1.31486485985019e+004	(-2.12966254077131e+001dB,8.56261005749449e+001°)
1.31789290485990e+004	(-2.11811072325173e+001dB,8.55522275517147e+001°)
1.32092792325285e+004	(-2.10670945627033e+001dB,8.54785370391532e+001°)
1.32396993108827e+004	(-2.09545484161425e+001dB,8.54050213487424e+001°)
1.32701894446238e+004	(-2.08434313032717e+001dB,8.53316731740568e+001°)
1.33007497950846e+004	(-2.07337071519057e+001dB,8.52584855668744e+001°)
1.33313805239695e+004	(-2.06253412367253e+001dB,8.51854519150591e+001°)
1.33620817933552e+004	(-2.05183001130970e+001dB,8.51125659220642e+001°)
1.33928537656917e+004	(-2.04125515549077e+001dB,8.50398215879203e+001°)
1.34236966038033e+004	(-2.03080644961269e+001dB,8.49672131915836e+001°)
1.34546104708889e+004	(-2.02048089758308e+001dB,8.48947352745321e+001°)
1.34855955305235e+004	(-2.01027560864446e+001dB,8.48223826255077e+001°)
1.35166519466587e+004	(-2.00018779249808e+001dB,8.47501502663136e+001°)
1.35477798836237e+004	(-1.99021475470665e+001dB,8.46780334385799e+001°)
1.35789795061263e+004	(-1.98035389235712e+001dB,8.46060275914249e+001°)
1.36102509792532e+004	(-1.97060268996607e+001dB,8.45341283699388e+001°)
1.36415944684718e+004	(-1.96095871561154e+001dB,8.44623316044286e+001°)
1.36730101396301e+004	(-1.95141961727643e+001dB,8.43906333003661e+001°)
1.37044981589583e+004	(-1.94198311938991e+001dB,8.43190296289848e+001°)
1.37360586930694e+004	(-1.93264701955383e+001dB,8.42475169184786e+001°)
1.37676919089599e+004	(-1.92340918544260e+001dB,8.41760916457570e+001°)
1.37993979740112e+004	(-1.91426755186559e+001dB,8.41047504287170e+001°)
1.38311770559899e+004	(-1.90522011798182e+001dB,8.40334900189934e+001°)
1.38630293230492e+004	(-1.89626494465769e+001dB,8.39623072951540e+001°)
1.38949549437292e+004	(-1.88740015195896e+001dB,8.38911992563086e+001°)
1.39269540869584e+004	(-1.87862391676892e+001dB,8.38201630161009e+001°)
1.39590269220543e+004	(-1.86993447052514e+001dB,8.37491957970592e+001°)
1.39911736187243e+004	(-1.86133009706783e+001dB,8.36782949252798e+001°)
1.40233943470666e+004	(-1.85280913059332e+001dB,8.36074578254201e+001°)
1.40556892775712e+004	(-1.84436995370646e+001dB,8.35366820159825e+001°)
1.40880585811206e+004	(-1.83601099556629e+001dB,8.34659651048666e+001°)
1.41205024289909e+004	(-1.82773073011969e+001dB,8.33953047851758e+001°)
1.41530209928526e+004	(-1.81952767441808e+001dB,8.33246988312571e+001°)
1.41856144447717e+004	(-1.81140038701245e+001dB,8.32541450949643e+001°)
1.42182829572103e+004	(-1.80334746642241e+001dB,8.31836415021245e+001°)
1.42510267030277e+004	(-1.79536754967526e+001dB,8.31131860492004e+001°)
1.42838458554813e+004	(-1.78745931091119e+001dB,8.30427768001312e+001°)
1.43167405882274e+004	(-1.77962146005110e+001dB,8.29724118833449e+001°)
1.43497110753225e+004	(-1.77185274152372e+001dB,8.29020894889288e+001°)
1.43827574912235e+004	(-1.76415193304875e+001dB,8.28318078659498e+001°)
1.44158800107896e+004	(-1.75651784447334e+001dB,8.27615653199138e+001°)
1.44490788092822e+004	(-1.74894931665884e+001dB,8.26913602103589e+001°)
1.44823540623666e+004	(-1.74144522041547e+001dB,8.26211909485704e+001°)
1.45157059461125e+004	(-1.73400445548231e+001dB,8.25510559954134e+001°)
1.45491346369952e+004	(-1.72662594955041e+001dB,8.24809538592749e+001°)
1.45826403118963e+004	(-1.71930865732676e+001dB,8.24108830941090e+001°)
1.46162231481049e+004	(-1.71205155963718e+001dB,8.23408422975794e+001°)
1.46498833233182e+004	(-1.70485366256614e+001dB,8.22708301092936e+001°)
1.46836210156427e+004	(-1.69771399663171e+001dB,8.22008452091236e+001°)
1.47174364035951e+004	(-1.69063161599395e+001dB,8.21308863156081e+001°)
1.47513296661031e+004	(-1.68360559769513e+001dB,8.20609521844315e+001°)
1.47853009825067e+004	(-1.67663504093023e+001dB,8.19910416069763e+001°)
1.48193505325587e+004	(-1.66971906634630e+001dB,8.19211534089432e+001°)
1.48534784964259e+004	(-1.66285681536933e+001dB,8.18512864490370e+001°)
1.48876850546899e+004	(-1.65604744955732e+001dB,8.17814396177137e+001°)
1.49219703883485e+004	(-1.64929014997834e+001dB,8.17116118359852e+001°)
1.49563346788160e+004	(-1.64258411661249e+001dB,8.16418020542796e+001°)
1.49907781079246e+004	(-1.63592856777651e+001dB,8.15720092513535e+001°)
1.50253008579253e+004	(-1.62932273957026e+001dB,8.15022324332533e+001°)
1.50599031114887e+004	(-1.62276588534382e+001dB,8.14324706323235e+001°)
1.50945850517062e+004	(-1.61625727518449e+001dB,8.13627229062593e+001°)
1.51293468620907e+004	(-1.60979619542274e+001dB,8.12929883372013e+001°)
1.51641887265779e+004	(-1.60338194815618e+001dB,8.12232660308699e+001°)
1.51991108295269e+004	(-1.59701385079097e+001dB,8.11535551157378e+001°)
1.52341133557215e+004	(-1.59069123559972e+001dB,8.10838547422384e+001°)
1.52691964903710e+004	(-1.58441344929530e+001dB,8.10141640820078e+001°)
1.53043604191113e+004	(-1.57817985261974e+001dB,8.09444823271607e+001°)
1.53396053280056e+004	(-1.57198981994780e+001dB,8.08748086895954e+001°)
1.53749314035459e+004	(-1.56584273890430e+001dB,8.08051424003293e+001°)
1.54103388326534e+004	(-1.55973800999497e+001dB,8.07354827088620e+001°)
1.54458278026798e+004	(-1.55367504624991e+001dB,8.06658288825649e+001°)
1.54813985014085e+004	(-1.54765327287942e+001dB,8.05961802060965e+001°)
1.55170511170551e+004	(-1.54167212694155e+001dB,8.05265359808407e+001°)
1.55527858382687e+004	(-1.53573105702094e+001dB,8.04568955243698e+001°)
1.55886028541329e+004	(-1.52982952291846e+001dB,8.03872581699273e+001°)
1.56245023541668e+004	(-1.52396699535121e+001dB,8.03176232659337e+001°)
1.56604845283258e+004	(-1.51814295566260e+001dB,8.02479901755102e+001°)
1.56965495670028e+004	(-1.51235689554188e+001dB,8.01783582760228e+001°)
1.57326976610292e+004	(-1.50660831675291e+001dB,8.01087269586438e+001°)
1.57689290016760e+004	(-1.50089673087182e+001dB,8.00390956279308e+001°)
1.58052437806544e+004	(-1.49522165903313e+001dB,7.99694637014220e+001°)
1.58416421901172e+004	(-1.48958263168400e+001dB,7.98998306092475e+001°)
1.58781244226600e+004	(-1.48397918834637e+001dB,7.98301957937555e+001°)
1.59146906713214e+004	(-1.47841087738668e+001dB,7.97605587091528e+001°)
1.59513411295851e+004	(-1.47287725579285e+001dB,7.96909188211595e+001°)
1.59880759913799e+004	(-1.46737788895815e+001dB,7.96212756066759e+001°)
1.60248954510817e+004	(-1.46191235047201e+001dB,7.95516285534632e+001°)
1.60617997035135e+004	(-1.45648022191709e+001dB,7.94819771598354e+001°)
1.60987889439474e+004	(-1.45108109267276e+001dB,7.94123209343624e+001°)
1.61358633681050e+004	(-1.44571455972452e+001dB,7.93426593955855e+001°)
1.61730231721587e+004	(-1.44038022747918e+001dB,7.92729920717421e+001°)
1.62102685527325e+004	(-1.43507770758576e+001dB,7.92033185005008e+001°)
1.62475997069035e+004	(-1.42980661876160e+001dB,7.91336382287067e+001°)
1.62850168322024e+004	(-1.42456658662377e+001dB,7.90639508121357e+001°)
1.63225201266150e+004	(-1.41935724352548e+001dB,7.89942558152575e+001°)
1.63601097885828e+004	(-1.41417822839728e+001dB,7.89245528110068e+001°)
1.63977860170046e+004	(-1.40902918659293e+001dB,7.88548413805643e+001°)
1.64355490112371e+004	(-1.40390976973975e+001dB,7.87851211131430e+001°)
1.64733989710960e+004	(-1.39881963559339e+001dB,7.87153916057846e+001°)
1.65113360968574e+004	(-1.39375844789665e+001dB,7.86456524631611e+001°)
1.65493605892583e+004	(-1.38872587624247e+001dB,7.85759032973847e+001°)
1.65874726494983e+004	(-1.38372159594074e+001dB,7.85061437278233e+001°)
1.66256724792402e+004	(-1.37874528788895e+001dB,7.84363733809235e+001°)
1.66639602806113e+004	(-1.37379663844642e+001dB,7.83665918900386e+001°)
1.67023362562042e+004	(-1.36887533931211e+001dB,7.82967988952636e+001°)
1.67408006090783e+004	(-1.36398108740581e+001dB,7.82269940432748e+001°)
1.67793535427605e+004	(-1.35911358475258e+001dB,7.81571769871756e+001°)
1.68179952612463e+004	(-1.35427253837047e+001dB,7.80873473863474e+001°)
1.68567259690012e+004	(-1.34945766016122e+001dB,7.80175049063053e+001°)
1.68955458709614e+004	(-1.34466866680399e+001dB,7.79476492185588e+001°)
1.69344551725353e+004	(-1.33990527965197e+001dB,7.78777800004773e+001°)
1.69734540796040e+004	(-1.33516722463173e+001dB,7.78078969351598e+001°)
1.70125427985231e+004	(-1.33045423214536e+001dB,7.77379997113091e+001°)
1.70517215361230e+004	(-1.32576603697511e+001dB,7.76680880231101e+001°)
1.70909904997108e+004	(-1.32110237819063e+001dB,7.75981615701123e+001°)
1.71303498970708e+004	(-1.31646299905863e+001dB,7.75282200571157e+001°)
1.71697999364659e+004	(-1.31184764695494e+001dB,7.74582631940607e+001°)
1.72093408266386e+004	(-1.30725607327882e+001dB,7.73882906959219e+001°)
1.72489727768120e+004	(-1.30268803336956e+001dB,7.73183022826048e+001°)
1.72886959966913e+004	(-1.29814328642511e+001dB,7.72482976788459e+001°)
1.73285106964643e+004	(-1.29362159542298e+001dB,7.71782766141163e+001°)
1.73684170868032e+004	(-1.28912272704302e+001dB,7.71082388225282e+001°)
1.74084153788651e+004	(-1.28464645159220e+001dB,7.70381840427444e+001°)
1.74485057842934e+004	(-1.28019254293132e+001dB,7.69681120178906e+001°)
1.74886885152190e+004	(-1.27576077840359e+001dB,7.68980224954707e+001°)
1.75289637842613e+004	(-1.27135093876486e+001dB,7.68279152272844e+001°)
1.75693318045294e+004	(-1.26696280811578e+001dB,7.67577899693477e+001°)
1.76097927896230e+004	(-1.26259617383553e+001dB,7.66876464818159e+001°)
1.76503469536340e+004	(-1.25825082651715e+001dB,7.66174845289088e+001°)
1.76909945111469e+004	(-1.25392655990459e+001dB,7.65473038788379e+001°)
1.77317356772408e+004	(-1.24962317083116e+001dB,7.64771043037369e+001°)
1.77725706674899e+004	(-1.24534045915958e+001dB,7.64068855795933e+001°)
1.78134996979649e+004	(-1.24107822772342e+001dB,7.63366474861827e+001°)
1.78545229852341e+004	(-1.23683628226994e+001dB,7.62663898070046e+001°)
1.78956407463645e+004	(-1.23261443140439e+001dB,7.61961123292207e+001°)
1.79368531989230e+004	(-1.22841248653552e+001dB,7.61258148435949e+001°)
1.79781605609777e+004	(-1.22423026182245e+001dB,7.60554971444348e+001°)
1.80195630510986e+004	(-1.22006757412281e+001dB,7.59851590295355e+001°)
1.80610608883594e+004	(-1.21592424294203e+001dB,7.59148003001246e+001°)
1.81026542923379e+004	(-1.21180009038388e+001dB,7.58444207608093e+001°)
1.81443434831180e+004	(-1.20769494110215e+001dB,7.57740202195246e+001°)
1.81861286812902e+004	(-1.20360862225341e+001dB,7.57035984874833e+001°)
1.82280101079529e+004	(-1.19954096345092e+001dB,7.56331553791280e+001°)
1.82699879847139e+004	(-1.19549179671953e+001dB,7.55626907120833e+001°)
1.83120625336914e+004	(-1.19146095645168e+001dB,7.54922043071106e+001°)
1.83542339775148e+004	(-1.18744827936434e+001dB,7.54216959880638e+001°)
1.83965025393264e+004	(-1.18345360445699e+001dB,7.53511655818457e+001°)
1.84388684427825e+004	(-1.17947677297045e+001dB,7.52806129183671e+001°)
1.84813319120543e+004	(-1.17551762834676e+001dB,7.52100378305055e+001°)
1.85238931718292e+004	(-1.17157601618983e+001dB,7.51394401540663e+001°)
1.85665524473122e+004	(-1.16765178422706e+001dB,7.50688197277444e+001°)
1.86093099642268e+004	(-1.16374478227175e+001dB,7.49981763930867e+001°)
1.86521659488165e+004	(-1.15985486218640e+001dB,7.49275099944568e+001°)
1.86951206278455e+004	(-1.15598187784670e+001dB,7.48568203789995e+001°)
1.87381742286007e+004	(-1.15212568510648e+001dB,7.47861073966072e+001°)
1.87813269788920e+004	(-1.14828614176323e+001dB,7.47153708998865e+001°)
1.88245791070540e+004	(-1.14446310752452e+001dB,7.46446107441265e+001°)
1.88679308419475e+004	(-1.14065644397507e+001dB,7.45738267872675e+001°)
1.89113824129598e+004	(-1.13686601454452e+001dB,7.45030188898707e+001°)
1.89549340500069e+004	(-1.13309168447594e+001dB,7.44321869150892e+001°)
1.89985859835341e+004	(-1.12933332079494e+001dB,7.43613307286390e+001°)
1.90423384445173e+004	(-1.12559079227951e+001dB,7.42904501987715e+001°)
1.90861916644647e+004	(-1.12186396943042e+001dB,7.42195451962465e+001°)
1.91301458754171e+004	(-1.11815272444231e+001dB,7.41486155943063e+001°)
1.91742013099502e+004	(-1.11445693117534e+001dB,7.40776612686497e+001°)
1.92183582011750e+004	(-1.11077646512743e+001dB,7.40066820974078e+001°)
1.92626167827393e+004	(-1.10711120340712e+001dB,7.39356779611197e+001°)
1.93069772888292e+004	(-1.10346102470693e+001dB,7.38646487427091e+001°)
1.93514399541701e+004	(-1.09982580927729e+001dB,7.37935943274619e+001°)
1.93960050140276e+004	(-1.09620543890104e+001dB,7.37225146030039e+001°)
1.94406727042096e+004	(-1.09259979686841e+001dB,7.36514094592794e+001°)
1.94854432610666e+004	(-1.08900876795247e+001dB,7.35802787885302e+001°)
1.95303169214938e+004	(-1.08543223838520e+001dB,7.35091224852756e+001°)
1.95752939229317e+004	(-1.08187009583389e+001dB,7.34379404462926e+001°)
1.96203745033676e+004	(-1.07832222937814e+001dB,7.33667325705965e+001°)
1.96655589013370e+004	(-1.07478852948723e+001dB,7.32954987594226e+001°)
1.97108473559246e+004	(-1.07126888799800e+001dB,7.32242389162079e+001°)
1.97562401067659e+004	(-1.06776319809312e+001dB,7.31529529465736e+001°)
1.98017373940481e+004	(-1.06427135427983e+001dB,7.30816407583076e+001°)
1.98473394585114e+004	(-1.06079325236906e+001dB,7.30103022613483e+001°)
1.98930465414508e+004	(-1.05732878945500e+001dB,7.29389373677681e+001°)
1.99388588847167e+004	(-1.05387786389501e+001dB,7.28675459917577e+001°)
1.99847767307164e+004	(-1.05044037529000e+001dB,7.27961280496108e+001°)
2.00308003224157e+004	(-1.04701622446510e+001dB,7.27246834597091e+001°)
2.00769299033398e+004	(-1.04360531345076e+001dB,7.26532121425077e+001°)
2.01231657175746e+004	(-1.04020754546421e+001dB,7.25817140205214e+001°)
2.01695080097685e+004	(-1.03682282489124e+001dB,7.25101890183103e+001°)
2.02159570251328e+004	(-1.03345105726836e+001dB,7.24386370624668e+001°)
2.02625130094438e+004	(-1.03009214926526e+001dB,7.23670580816028e+001°)
2.03091762090439e+004	(-1.02674600866768e+001dB,7.22954520063365e+001°)
2.03559468708426e+004	(-1.02341254436048e+001dB,7.22238187692806e+001°)
2.04028252423180e+004	(-1.02009166631115e+001dB,7.21521583050297e+001°)
2.04498115715183e+004	(-1.01678328555352e+001dB,7.20804705501494e+001°)
2.04969061070629e+004	(-1.01348731417187e+001dB,7.20087554431642e+001°)
2.05441090981436e+004	(-1.01020366528525e+001dB,7.19370129245469e+001°)
2.05914207945263e+004	(-1.00693225303216e+001dB,7.18652429367075e+001°)
2.06388414465518e+004	(-1.00367299255545e+001dB,7.17934454239832e+001°)
2.06863713051378e+004	(-1.00042579998752e+001dB,7.17216203326276e+001°)
2.07340106217795e+004	(-9.97190592435835e+000dB,7.16497676108010e+001°)
2.07817596485514e+004	(-9.93967287968598e+000dB,7.15778872085610e+001°)
2.08296186381085e+004	(-9.90755805600790e+000dB,7.15059790778526e+001°)
2.08775878436879e+004	(-9.87556065280400e+000dB,7.14340431724992e+001°)
2.09256675191094e+004	(-9.84367987874914e+000dB,7.13620794481939e+001°)
2.09738579187776e+004	(-9.81191495158054e+000dB,7.12900878624902e+001°)
2.10221592976832e+004	(-9.78026509796742e+000dB,7.12180683747942e+001°)
2.10705719114037e+004	(-9.74872955338305e+000dB,7.11460209463558e+001°)
2.11190960161053e+004	(-9.71730756197898e+000dB,7.10739455402609e+001°)
2.11677318685444e+004	(-9.68599837646151e+000dB,7.10018421214234e+001°)
2.12164797260685e+004	(-9.65480125797038e+000dB,7.09297106565776e+001°)
2.12653398466175e+004	(-9.62371547595943e+000dB,7.08575511142706e+001°)
2.13143124887258e+004	(-9.59274030807955e+000dB,7.07853634648556e+001°)
2.13633979115229e+004	(-9.56187504006344e+000dB,7.07131476804836e+001°)
2.14125963747351e+004	(-9.53111896561251e+000dB,7.06409037350980e+001°)
2.14619081386868e+004	(-9.50047138628567e+000dB,7.05686316044265e+001°)
2.15113334643020e+004	(-9.46993161139004e+000dB,7.04963312659753e+001°)
2.15608726131055e+004	(-9.43949895787347e+000dB,7.04240026990224e+001°)
2.16105258472245e+004	(-9.40917275021902e+000dB,7.03516458846114e+001°)
2.16602934293897e+004	(-9.37895232034103e+000dB,7.02792608055452e+001°)
2.17101756229370e+004	(-9.34883700748317e+000dB,7.02068474463805e+001°)
2.17601726918087e+004	(-9.31882615811805e+000dB,7.01344057934213e+001°)
2.18102849005548e+004	(-9.28891912584851e+000dB,7.00619358347138e+001°)
2.18605125143347e+004	(-9.25911527131067e+000dB,6.99894375600401e+001°)
2.19108557989185e+004	(-9.22941396207852e+000dB,6.99169109609140e+001°)
2.19613150206881e+004	(-9.19981457257005e+000dB,6.98443560305743e+001°)
2.20118904466391e+004	(-9.17031648395503e+000dB,6.97717727639804e+001°)
2.20625823443819e+004	(-9.14091908406425e+000dB,6.96991611578070e+001°)
2.21133909821431e+004	(-9.11162176730024e+000dB,6.96265212104395e+001°)
2.21643166287672e+004	(-9.08242393454948e+000dB,6.95538529219685e+001°)
2.22153595537176e+004	(-9.05332499309599e+000dB,6.94811562941855e+001°)
2.22665200270784e+004	(-9.02432435653645e+000dB,6.94084313305781e+001°)
2.23177983195556e+004	(-8.99542144469647e+000dB,6.93356780363256e+001°)
2.23691947024788e+004	(-8.96661568354844e+000dB,6.92628964182943e+001°)
2.24207094478023e+004	(-8.93790650513054e+000dB,6.91900864850334e+001°)
2.24723428281066e+004	(-8.90929334746713e+000dB,6.91172482467706e+001°)
2.25240951166002e+004	(-8.88077565449037e+000dB,6.90443817154077e+001°)
2.25759665871205e+004	(-8.85235287596309e+000dB,6.89714869045170e+001°)
2.26279575141357e+004	(-8.82402446740288e+000dB,6.88985638293367e+001°)
2.26800681727461e+004	(-8.79578989000741e+000dB,6.88256125067676e+001°)
