Freq.	V(vout)
3.45143739335810e+004	(-2.00006558221232e+001dB,1.77564981442469e+002°)
3.45939377826076e+004	(-2.00006583555072e+001dB,1.77559365744285e+002°)
3.46736850452485e+004	(-2.00006609007021e+001dB,1.77553737083955e+002°)
3.47536161443159e+004	(-2.00006634577635e+001dB,1.77548095431482e+002°)
3.48337315035965e+004	(-2.00006660267473e+001dB,1.77542440756801e+002°)
3.49140315478539e+004	(-2.00006686077096e+001dB,1.77536773029775e+002°)
3.49945167028310e+004	(-2.00006712007068e+001dB,1.77531092220198e+002°)
3.50751873952521e+004	(-2.00006738057957e+001dB,1.77525398297794e+002°)
3.51560440528251e+004	(-2.00006764230331e+001dB,1.77519691232216e+002°)
3.52370871042440e+004	(-2.00006790524763e+001dB,1.77513970993044e+002°)
3.53183169791910e+004	(-2.00006816941828e+001dB,1.77508237549791e+002°)
3.53997341083387e+004	(-2.00006843482103e+001dB,1.77502490871897e+002°)
3.54813389233528e+004	(-2.00006870146169e+001dB,1.77496730928729e+002°)
3.55631318568938e+004	(-2.00006896934609e+001dB,1.77490957689584e+002°)
3.56451133426196e+004	(-2.00006923848010e+001dB,1.77485171123689e+002°)
3.57272838151881e+004	(-2.00006950886960e+001dB,1.77479371200197e+002°)
3.58096437102588e+004	(-2.00006978052052e+001dB,1.77473557888190e+002°)
3.58921934644957e+004	(-2.00007005343879e+001dB,1.77467731156677e+002°)
3.59749335155694e+004	(-2.00007032763039e+001dB,1.77461890974596e+002°)
3.60578643021594e+004	(-2.00007060310132e+001dB,1.77456037310810e+002°)
3.61409862639565e+004	(-2.00007087985762e+001dB,1.77450170134114e+002°)
3.62242998416650e+004	(-2.00007115790534e+001dB,1.77444289413225e+002°)
3.63078054770052e+004	(-2.00007143725059e+001dB,1.77438395116789e+002°)
3.63915036127158e+004	(-2.00007171789947e+001dB,1.77432487213381e+002°)
3.64753946925559e+004	(-2.00007199985814e+001dB,1.77426565671500e+002°)
3.65594791613076e+004	(-2.00007228313277e+001dB,1.77420630459571e+002°)
3.66437574647784e+004	(-2.00007256772958e+001dB,1.77414681545948e+002°)
3.67282300498035e+004	(-2.00007285365479e+001dB,1.77408718898908e+002°)
3.68128973642482e+004	(-2.00007314091469e+001dB,1.77402742486657e+002°)
3.68977598570100e+004	(-2.00007342951557e+001dB,1.77396752277325e+002°)
3.69828179780216e+004	(-2.00007371946375e+001dB,1.77390748238967e+002°)
3.70680721782526e+004	(-2.00007401076560e+001dB,1.77384730339565e+002°)
3.71535229097122e+004	(-2.00007430342751e+001dB,1.77378698547026e+002°)
3.72391706254518e+004	(-2.00007459745589e+001dB,1.77372652829180e+002°)
3.73250157795670e+004	(-2.00007489285720e+001dB,1.77366593153785e+002°)
3.74110588272003e+004	(-2.00007518963793e+001dB,1.77360519488520e+002°)
3.74973002245433e+004	(-2.00007548780458e+001dB,1.77354431800993e+002°)
3.75837404288393e+004	(-2.00007578736370e+001dB,1.77348330058733e+002°)
3.76703798983858e+004	(-2.00007608832187e+001dB,1.77342214229193e+002°)
3.77572190925365e+004	(-2.00007639068570e+001dB,1.77336084279752e+002°)
3.78442584717042e+004	(-2.00007669446183e+001dB,1.77329940177712e+002°)
3.79314984973630e+004	(-2.00007699965693e+001dB,1.77323781890298e+002°)
3.80189396320509e+004	(-2.00007730627771e+001dB,1.77317609384659e+002°)
3.81065823393721e+004	(-2.00007761433090e+001dB,1.77311422627867e+002°)
3.81944270839995e+004	(-2.00007792382327e+001dB,1.77305221586917e+002°)
3.82824743316771e+004	(-2.00007823476164e+001dB,1.77299006228727e+002°)
3.83707245492227e+004	(-2.00007854715282e+001dB,1.77292776520137e+002°)
3.84591782045301e+004	(-2.00007886100370e+001dB,1.77286532427911e+002°)
3.85478357665719e+004	(-2.00007917632117e+001dB,1.77280273918734e+002°)
3.86366977054016e+004	(-2.00007949311217e+001dB,1.77274000959214e+002°)
3.87257644921564e+004	(-2.00007981138367e+001dB,1.77267713515880e+002°)
3.88150365990595e+004	(-2.00008013114266e+001dB,1.77261411555183e+002°)
3.89045144994227e+004	(-2.00008045239620e+001dB,1.77255095043496e+002°)
3.89941986676490e+004	(-2.00008077515134e+001dB,1.77248763947114e+002°)
3.90840895792349e+004	(-2.00008109941519e+001dB,1.77242418232251e+002°)
3.91741877107730e+004	(-2.00008142519489e+001dB,1.77236057865044e+002°)
3.92644935399546e+004	(-2.00008175249762e+001dB,1.77229682811550e+002°)
3.93550075455724e+004	(-2.00008208133058e+001dB,1.77223293037746e+002°)
3.94457302075224e+004	(-2.00008241170102e+001dB,1.77216888509531e+002°)
3.95366620068074e+004	(-2.00008274361620e+001dB,1.77210469192723e+002°)
3.96278034255385e+004	(-2.00008307708346e+001dB,1.77204035053061e+002°)
3.97191549469386e+004	(-2.00008341211014e+001dB,1.77197586056202e+002°)
3.98107170553443e+004	(-2.00008374870362e+001dB,1.77191122167725e+002°)
3.99024902362087e+004	(-2.00008408687132e+001dB,1.77184643353127e+002°)
3.99944749761043e+004	(-2.00008442662071e+001dB,1.77178149577825e+002°)
4.00866717627248e+004	(-2.00008476795926e+001dB,1.77171640807153e+002°)
4.01790810848885e+004	(-2.00008511089452e+001dB,1.77165117006367e+002°)
4.02717034325404e+004	(-2.00008545543404e+001dB,1.77158578140640e+002°)
4.03645392967549e+004	(-2.00008580158544e+001dB,1.77152024175064e+002°)
4.04575891697387e+004	(-2.00008614935634e+001dB,1.77145455074648e+002°)
4.05508535448328e+004	(-2.00008649875443e+001dB,1.77138870804321e+002°)
4.06443329165157e+004	(-2.00008684978742e+001dB,1.77132271328928e+002°)
4.07380277804057e+004	(-2.00008720246306e+001dB,1.77125656613234e+002°)
4.08319386332636e+004	(-2.00008755678914e+001dB,1.77119026621919e+002°)
4.09260659729954e+004	(-2.00008791277349e+001dB,1.77112381319581e+002°)
4.10204102986550e+004	(-2.00008827042396e+001dB,1.77105720670737e+002°)
4.11149721104465e+004	(-2.00008862974848e+001dB,1.77099044639819e+002°)
4.12097519097273e+004	(-2.00008899075496e+001dB,1.77092353191175e+002°)
4.13047501990104e+004	(-2.00008935345141e+001dB,1.77085646289072e+002°)
4.13999674819673e+004	(-2.00008971784582e+001dB,1.77078923897691e+002°)
4.14954042634306e+004	(-2.00009008394628e+001dB,1.77072185981130e+002°)
4.15910610493964e+004	(-2.00009045176086e+001dB,1.77065432503404e+002°)
4.16869383470278e+004	(-2.00009082129771e+001dB,1.77058663428441e+002°)
4.17830366646564e+004	(-2.00009119256500e+001dB,1.77051878720087e+002°)
4.18793565117860e+004	(-2.00009156557096e+001dB,1.77045078342102e+002°)
4.19758983990949e+004	(-2.00009194032382e+001dB,1.77038262258162e+002°)
4.20726628384386e+004	(-2.00009231683191e+001dB,1.77031430431857e+002°)
4.21696503428524e+004	(-2.00009269510354e+001dB,1.77024582826691e+002°)
4.22668614265544e+004	(-2.00009307514710e+001dB,1.77017719406084e+002°)
4.23642966049482e+004	(-2.00009345697100e+001dB,1.77010840133369e+002°)
4.24619563946254e+004	(-2.00009384058371e+001dB,1.77003944971795e+002°)
4.25598413133684e+004	(-2.00009422599372e+001dB,1.76997033884523e+002°)
4.26579518801533e+004	(-2.00009461320959e+001dB,1.76990106834627e+002°)
4.27562886151527e+004	(-2.00009500223988e+001dB,1.76983163785097e+002°)
4.28548520397380e+004	(-2.00009539309323e+001dB,1.76976204698834e+002°)
4.29536426764828e+004	(-2.00009578577831e+001dB,1.76969229538652e+002°)
4.30526610491651e+004	(-2.00009618030383e+001dB,1.76962238267280e+002°)
4.31519076827705e+004	(-2.00009657667853e+001dB,1.76955230847358e+002°)
4.32513831034949e+004	(-2.00009697491122e+001dB,1.76948207241437e+002°)
4.33510878387469e+004	(-2.00009737501073e+001dB,1.76941167411982e+002°)
4.34510224171511e+004	(-2.00009777698596e+001dB,1.76934111321370e+002°)
4.35511873685508e+004	(-2.00009818084581e+001dB,1.76927038931889e+002°)
4.36515832240105e+004	(-2.00009858659926e+001dB,1.76919950205739e+002°)
4.37522105158191e+004	(-2.00009899425533e+001dB,1.76912845105031e+002°)
4.38530697774925e+004	(-2.00009940382306e+001dB,1.76905723591787e+002°)
4.39541615437763e+004	(-2.00009981531157e+001dB,1.76898585627939e+002°)
4.40554863506492e+004	(-2.00010022873000e+001dB,1.76891431175332e+002°)
4.41570447353251e+004	(-2.00010064408754e+001dB,1.76884260195720e+002°)
4.42588372362565e+004	(-2.00010106139342e+001dB,1.76877072650766e+002°)
4.43608643931371e+004	(-2.00010148065693e+001dB,1.76869868502045e+002°)
4.44631267469047e+004	(-2.00010190188739e+001dB,1.76862647711041e+002°)
4.45656248397441e+004	(-2.00010232509418e+001dB,1.76855410239147e+002°)
4.46683592150901e+004	(-2.00010275028671e+001dB,1.76848156047667e+002°)
4.47713304176300e+004	(-2.00010317747446e+001dB,1.76840885097812e+002°)
4.48745389933069e+004	(-2.00010360666692e+001dB,1.76833597350703e+002°)
4.49779854893225e+004	(-2.00010403787365e+001dB,1.76826292767370e+002°)
4.50816704541397e+004	(-2.00010447110427e+001dB,1.76818971308751e+002°)
4.51855944374859e+004	(-2.00010490636843e+001dB,1.76811632935691e+002°)
4.52897579903557e+004	(-2.00010534367582e+001dB,1.76804277608946e+002°)
4.53941616650140e+004	(-2.00010578303618e+001dB,1.76796905289177e+002°)
4.54988060149985e+004	(-2.00010622445933e+001dB,1.76789515936954e+002°)
4.56036915951232e+004	(-2.00010666795509e+001dB,1.76782109512753e+002°)
4.57088189614811e+004	(-2.00010711353336e+001dB,1.76774685976960e+002°)
4.58141886714469e+004	(-2.00010756120408e+001dB,1.76767245289863e+002°)
4.59198012836804e+004	(-2.00010801097724e+001dB,1.76759787411661e+002°)
4.60256573581291e+004	(-2.00010846286288e+001dB,1.76752312302459e+002°)
4.61317574560315e+004	(-2.00010891687108e+001dB,1.76744819922265e+002°)
4.62381021399195e+004	(-2.00010937301198e+001dB,1.76737310230996e+002°)
4.63446919736223e+004	(-2.00010983129577e+001dB,1.76729783188474e+002°)
4.64515275222684e+004	(-2.00011029173269e+001dB,1.76722238754426e+002°)
4.65586093522893e+004	(-2.00011075433302e+001dB,1.76714676888485e+002°)
4.66659380314223e+004	(-2.00011121910710e+001dB,1.76707097550188e+002°)
4.67735141287132e+004	(-2.00011168606533e+001dB,1.76699500698978e+002°)
4.68813382145199e+004	(-2.00011215521814e+001dB,1.76691886294202e+002°)
4.69894108605149e+004	(-2.00011262657603e+001dB,1.76684254295111e+002°)
4.70977326396886e+004	(-2.00011310014953e+001dB,1.76676604660860e+002°)
4.72063041263524e+004	(-2.00011357594925e+001dB,1.76668937350510e+002°)
4.73151258961414e+004	(-2.00011405398584e+001dB,1.76661252323022e+002°)
4.74241985260178e+004	(-2.00011453426999e+001dB,1.76653549537263e+002°)
4.75335225942738e+004	(-2.00011501681246e+001dB,1.76645828952004e+002°)
4.76430986805348e+004	(-2.00011550162405e+001dB,1.76638090525915e+002°)
4.77529273657623e+004	(-2.00011598871564e+001dB,1.76630334217573e+002°)
4.78630092322571e+004	(-2.00011647809812e+001dB,1.76622559985455e+002°)
4.79733448636621e+004	(-2.00011696978247e+001dB,1.76614767787941e+002°)
4.80839348449660e+004	(-2.00011746377972e+001dB,1.76606957583312e+002°)
4.81947797625059e+004	(-2.00011796010093e+001dB,1.76599129329752e+002°)
4.83058802039704e+004	(-2.00011845875724e+001dB,1.76591282985347e+002°)
4.84172367584031e+004	(-2.00011895975984e+001dB,1.76583418508082e+002°)
4.85288500162052e+004	(-2.00011946311997e+001dB,1.76575535855845e+002°)
4.86407205691392e+004	(-2.00011996884893e+001dB,1.76567634986424e+002°)
4.87528490103317e+004	(-2.00012047695807e+001dB,1.76559715857508e+002°)
4.88652359342764e+004	(-2.00012098745881e+001dB,1.76551778426684e+002°)
4.89778819368377e+004	(-2.00012150036260e+001dB,1.76543822651443e+002°)
4.90907876152533e+004	(-2.00012201568098e+001dB,1.76535848489173e+002°)
4.92039535681381e+004	(-2.00012253342552e+001dB,1.76527855897162e+002°)
4.93173803954866e+004	(-2.00012305360786e+001dB,1.76519844832598e+002°)
4.94310686986765e+004	(-2.00012357623971e+001dB,1.76511815252567e+002°)
4.95450190804720e+004	(-2.00012410133281e+001dB,1.76503767114054e+002°)
4.96592321450265e+004	(-2.00012462889897e+001dB,1.76495700373944e+002°)
4.97737084978865e+004	(-2.00012515895007e+001dB,1.76487614989019e+002°)
4.98884487459941e+004	(-2.00012569149805e+001dB,1.76479510915959e+002°)
5.00034534976907e+004	(-2.00012622655488e+001dB,1.76471388111342e+002°)
5.01187233627201e+004	(-2.00012676413261e+001dB,1.76463246531644e+002°)
5.02342589522315e+004	(-2.00012730424337e+001dB,1.76455086133237e+002°)
5.03500608787833e+004	(-2.00012784689932e+001dB,1.76446906872393e+002°)
5.04661297563456e+004	(-2.00012839211268e+001dB,1.76438708705277e+002°)
5.05824662003042e+004	(-2.00012893989575e+001dB,1.76430491587952e+002°)
5.06990708274632e+004	(-2.00012949026088e+001dB,1.76422255476379e+002°)
5.08159442560488e+004	(-2.00013004322049e+001dB,1.76414000326413e+002°)
5.09330871057122e+004	(-2.00013059878705e+001dB,1.76405726093805e+002°)
5.10504999975333e+004	(-2.00013115697310e+001dB,1.76397432734202e+002°)
5.11681835540234e+004	(-2.00013171779124e+001dB,1.76389120203147e+002°)
5.12861383991291e+004	(-2.00013228125413e+001dB,1.76380788456076e+002°)
5.14043651582352e+004	(-2.00013284737451e+001dB,1.76372437448321e+002°)
5.15228644581683e+004	(-2.00013341616515e+001dB,1.76364067135109e+002°)
5.16416369271997e+004	(-2.00013398763892e+001dB,1.76355677471561e+002°)
5.17606831950493e+004	(-2.00013456180874e+001dB,1.76347268412690e+002°)
5.18800038928887e+004	(-2.00013513868758e+001dB,1.76338839913405e+002°)
5.19995996533441e+004	(-2.00013571828850e+001dB,1.76330391928507e+002°)
5.21194711105005e+004	(-2.00013630062460e+001dB,1.76321924412692e+002°)
5.22396188999045e+004	(-2.00013688570907e+001dB,1.76313437320547e+002°)
5.23600436585675e+004	(-2.00013747355515e+001dB,1.76304930606552e+002°)
5.24807460249697e+004	(-2.00013806417616e+001dB,1.76296404225080e+002°)
5.26017266390630e+004	(-2.00013865758546e+001dB,1.76287858130396e+002°)
5.27229861422747e+004	(-2.00013925379651e+001dB,1.76279292276656e+002°)
5.28445251775104e+004	(-2.00013985282281e+001dB,1.76270706617909e+002°)
5.29663443891581e+004	(-2.00014045467795e+001dB,1.76262101108094e+002°)
5.30884444230912e+004	(-2.00014105937558e+001dB,1.76253475701041e+002°)
5.32108259266717e+004	(-2.00014166692940e+001dB,1.76244830350473e+002°)
5.33334895487544e+004	(-2.00014227735322e+001dB,1.76236165010000e+002°)
5.34564359396894e+004	(-2.00014289066087e+001dB,1.76227479633125e+002°)
5.35796657513264e+004	(-2.00014350686628e+001dB,1.76218774173239e+002°)
5.37031796370175e+004	(-2.00014412598346e+001dB,1.76210048583624e+002°)
5.38269782516210e+004	(-2.00014474802645e+001dB,1.76201302817451e+002°)
5.39510622515050e+004	(-2.00014537300940e+001dB,1.76192536827781e+002°)
5.40754322945503e+004	(-2.00014600094651e+001dB,1.76183750567561e+002°)
5.42000890401545e+004	(-2.00014663185206e+001dB,1.76174943989630e+002°)
5.43250331492355e+004	(-2.00014726574041e+001dB,1.76166117046714e+002°)
5.44502652842342e+004	(-2.00014790262596e+001dB,1.76157269691425e+002°)
5.45757861091192e+004	(-2.00014854252321e+001dB,1.76148401876266e+002°)
5.47015962893892e+004	(-2.00014918544674e+001dB,1.76139513553626e+002°)
5.48276964920774e+004	(-2.00014983141118e+001dB,1.76130604675781e+002°)
5.49540873857545e+004	(-2.00015048043124e+001dB,1.76121675194894e+002°)
5.50807696405323e+004	(-2.00015113252172e+001dB,1.76112725063014e+002°)
5.52077439280677e+004	(-2.00015178769748e+001dB,1.76103754232078e+002°)
5.53350109215656e+004	(-2.00015244597345e+001dB,1.76094762653907e+002°)
5.54625712957830e+004	(-2.00015310736465e+001dB,1.76085750280210e+002°)
5.55904257270323e+004	(-2.00015377188616e+001dB,1.76076717062579e+002°)
5.57185748931849e+004	(-2.00015443955316e+001dB,1.76067662952493e+002°)
5.58470194736749e+004	(-2.00015511038088e+001dB,1.76058587901316e+002°)
5.59757601495029e+004	(-2.00015578438465e+001dB,1.76049491860295e+002°)
5.61047976032389e+004	(-2.00015646157986e+001dB,1.76040374780563e+002°)
5.62341325190267e+004	(-2.00015714198198e+001dB,1.76031236613136e+002°)
5.63637655825872e+004	(-2.00015782560657e+001dB,1.76022077308914e+002°)
5.64936974812220e+004	(-2.00015851246925e+001dB,1.76012896818680e+002°)
5.66239289038171e+004	(-2.00015920258575e+001dB,1.76003695093102e+002°)
5.67544605408464e+004	(-2.00015989597184e+001dB,1.75994472082728e+002°)
5.68852930843758e+004	(-2.00016059264340e+001dB,1.75985227737992e+002°)
5.70164272280664e+004	(-2.00016129261638e+001dB,1.75975962009207e+002°)
5.71478636671784e+004	(-2.00016199590681e+001dB,1.75966674846570e+002°)
5.72796030985745e+004	(-2.00016270253081e+001dB,1.75957366200158e+002°)
5.74116462207244e+004	(-2.00016341250456e+001dB,1.75948036019933e+002°)
5.75439937337073e+004	(-2.00016412584435e+001dB,1.75938684255733e+002°)
5.76766463392166e+004	(-2.00016484256653e+001dB,1.75929310857280e+002°)
5.78096047405633e+004	(-2.00016556268755e+001dB,1.75919915774177e+002°)
5.79428696426796e+004	(-2.00016628622393e+001dB,1.75910498955905e+002°)
5.80764417521227e+004	(-2.00016701319229e+001dB,1.75901060351827e+002°)
5.82103217770786e+004	(-2.00016774360931e+001dB,1.75891599911184e+002°)
5.83445104273659e+004	(-2.00016847749178e+001dB,1.75882117583096e+002°)
5.84790084144395e+004	(-2.00016921485656e+001dB,1.75872613316564e+002°)
5.86138164513943e+004	(-2.00016995572060e+001dB,1.75863087060467e+002°)
5.87489352529690e+004	(-2.00017070010094e+001dB,1.75853538763561e+002°)
5.88843655355502e+004	(-2.00017144801471e+001dB,1.75843968374481e+002°)
5.90201080171757e+004	(-2.00017219947911e+001dB,1.75834375841740e+002°)
5.91561634175387e+004	(-2.00017295451144e+001dB,1.75824761113729e+002°)
5.92925324579913e+004	(-2.00017371312910e+001dB,1.75815124138714e+002°)
5.94292158615485e+004	(-2.00017447534955e+001dB,1.75805464864840e+002°)
5.95662143528923e+004	(-2.00017524119036e+001dB,1.75795783240129e+002°)
5.97035286583749e+004	(-2.00017601066920e+001dB,1.75786079212476e+002°)
5.98411595060232e+004	(-2.00017678380379e+001dB,1.75776352729654e+002°)
5.99791076255421e+004	(-2.00017756061199e+001dB,1.75766603739313e+002°)
6.01173737483189e+004	(-2.00017834111171e+001dB,1.75756832188976e+002°)
6.02559586074269e+004	(-2.00017912532097e+001dB,1.75747038026041e+002°)
6.03948629376291e+004	(-2.00017991325789e+001dB,1.75737221197783e+002°)
6.05340874753824e+004	(-2.00018070494067e+001dB,1.75727381651349e+002°)
6.06736329588416e+004	(-2.00018150038761e+001dB,1.75717519333760e+002°)
6.08135001278628e+004	(-2.00018229961710e+001dB,1.75707634191912e+002°)
6.09536897240079e+004	(-2.00018310264762e+001dB,1.75697726172574e+002°)
6.10942024905482e+004	(-2.00018390949775e+001dB,1.75687795222388e+002°)
6.12350391724683e+004	(-2.00018472018617e+001dB,1.75677841287868e+002°)
6.13762005164704e+004	(-2.00018553473165e+001dB,1.75667864315401e+002°)
6.15176872709777e+004	(-2.00018635315305e+001dB,1.75657864251247e+002°)
6.16595001861391e+004	(-2.00018717546935e+001dB,1.75647841041536e+002°)
6.18016400138324e+004	(-2.00018800169960e+001dB,1.75637794632270e+002°)
6.19441075076690e+004	(-2.00018883186296e+001dB,1.75627724969324e+002°)
6.20869034229972e+004	(-2.00018966597870e+001dB,1.75617631998441e+002°)
6.22300285169067e+004	(-2.00019050406616e+001dB,1.75607515665235e+002°)
6.23734835482327e+004	(-2.00019134614481e+001dB,1.75597375915192e+002°)
6.25172692775593e+004	(-2.00019219223421e+001dB,1.75587212693667e+002°)
6.26613864672242e+004	(-2.00019304235400e+001dB,1.75577025945882e+002°)
6.28058358813225e+004	(-2.00019389652396e+001dB,1.75566815616932e+002°)
6.29506182857104e+004	(-2.00019475476394e+001dB,1.75556581651779e+002°)
6.30957344480099e+004	(-2.00019561709390e+001dB,1.75546323995252e+002°)
6.32411851376125e+004	(-2.00019648353393e+001dB,1.75536042592050e+002°)
6.33869711256833e+004	(-2.00019735410417e+001dB,1.75525737386740e+002°)
6.35330931851649e+004	(-2.00019822882491e+001dB,1.75515408323756e+002°)
6.36795520907821e+004	(-2.00019910771653e+001dB,1.75505055347398e+002°)
6.38263486190454e+004	(-2.00019999079951e+001dB,1.75494678401835e+002°)
6.39734835482553e+004	(-2.00020087809445e+001dB,1.75484277431099e+002°)
6.41209576585066e+004	(-2.00020176962204e+001dB,1.75473852379093e+002°)
6.42687717316924e+004	(-2.00020266540308e+001dB,1.75463403189581e+002°)
6.44169265515081e+004	(-2.00020356545849e+001dB,1.75452929806195e+002°)
6.45654229034559e+004	(-2.00020446980929e+001dB,1.75442432172431e+002°)
6.47142615748487e+004	(-2.00020537847661e+001dB,1.75431910231652e+002°)
6.48634433548142e+004	(-2.00020629148168e+001dB,1.75421363927081e+002°)
6.50129690342994e+004	(-2.00020720884586e+001dB,1.75410793201810e+002°)
6.51628394060745e+004	(-2.00020813059060e+001dB,1.75400197998791e+002°)
6.53130552647375e+004	(-2.00020905673748e+001dB,1.75389578260842e+002°)
6.54636174067177e+004	(-2.00020998730818e+001dB,1.75378933930641e+002°)
6.56145266302807e+004	(-2.00021092232450e+001dB,1.75368264950731e+002°)
6.57657837355322e+004	(-2.00021186180834e+001dB,1.75357571263516e+002°)
6.59173895244223e+004	(-2.00021280578174e+001dB,1.75346852811263e+002°)
6.60693448007497e+004	(-2.00021375426682e+001dB,1.75336109536101e+002°)
6.62216503701663e+004	(-2.00021470728585e+001dB,1.75325341380018e+002°)
6.63743070401809e+004	(-2.00021566486118e+001dB,1.75314548284864e+002°)
6.65273156201642e+004	(-2.00021662701532e+001dB,1.75303730192350e+002°)
6.66806769213522e+004	(-2.00021759377085e+001dB,1.75292887044047e+002°)
6.68343917568514e+004	(-2.00021856515050e+001dB,1.75282018781386e+002°)
6.69884609416426e+004	(-2.00021954117712e+001dB,1.75271125345656e+002°)
6.71428852925852e+004	(-2.00022052187365e+001dB,1.75260206678007e+002°)
6.72976656284217e+004	(-2.00022150726318e+001dB,1.75249262719446e+002°)
6.74528027697821e+004	(-2.00022249736891e+001dB,1.75238293410839e+002°)
6.76082975391880e+004	(-2.00022349221415e+001dB,1.75227298692911e+002°)
6.77641507610573e+004	(-2.00022449182236e+001dB,1.75216278506243e+002°)
6.79203632617082e+004	(-2.00022549621709e+001dB,1.75205232791274e+002°)
6.80769358693639e+004	(-2.00022650542204e+001dB,1.75194161488299e+002°)
6.82338694141567e+004	(-2.00022751946102e+001dB,1.75183064537472e+002°)
6.83911647281326e+004	(-2.00022853835796e+001dB,1.75171941878800e+002°)
6.85488226452558e+004	(-2.00022956213693e+001dB,1.75160793452148e+002°)
6.87068440014129e+004	(-2.00023059082211e+001dB,1.75149619197234e+002°)
6.88652296344172e+004	(-2.00023162443783e+001dB,1.75138419053634e+002°)
6.90239803840138e+004	(-2.00023266300853e+001dB,1.75127192960777e+002°)
6.91830970918832e+004	(-2.00023370655877e+001dB,1.75115940857947e+002°)
6.93425806016464e+004	(-2.00023475511327e+001dB,1.75104662684279e+002°)
6.95024317588692e+004	(-2.00023580869685e+001dB,1.75093358378766e+002°)
6.96626514110664e+004	(-2.00023686733448e+001dB,1.75082027880252e+002°)
6.98232404077066e+004	(-2.00023793105124e+001dB,1.75070671127432e+002°)
6.99841996002168e+004	(-2.00023899987236e+001dB,1.75059288058856e+002°)
7.01455298419865e+004	(-2.00024007382321e+001dB,1.75047878612925e+002°)
7.03072319883727e+004	(-2.00024115292927e+001dB,1.75036442727891e+002°)
7.04693068967040e+004	(-2.00024223721617e+001dB,1.75024980341858e+002°)
7.06317554262855e+004	(-2.00024332670968e+001dB,1.75013491392782e+002°)
7.07945784384031e+004	(-2.00024442143568e+001dB,1.75001975818466e+002°)
7.09577767963281e+004	(-2.00024552142021e+001dB,1.74990433556566e+002°)
7.11213513653221e+004	(-2.00024662668945e+001dB,1.74978864544587e+002°)
7.12853030126411e+004	(-2.00024773726971e+001dB,1.74967268719882e+002°)
7.14496326075405e+004	(-2.00024885318743e+001dB,1.74955646019654e+002°)
7.16143410212793e+004	(-2.00024997446921e+001dB,1.74943996380956e+002°)
7.17794291271253e+004	(-2.00025110114177e+001dB,1.74932319740685e+002°)
7.19448978003590e+004	(-2.00025223323198e+001dB,1.74920616035589e+002°)
7.21107479182790e+004	(-2.00025337076687e+001dB,1.74908885202263e+002°)
7.22769803602060e+004	(-2.00025451377359e+001dB,1.74897127177147e+002°)
7.24435960074880e+004	(-2.00025566227944e+001dB,1.74885341896530e+002°)
7.26105957435044e+004	(-2.00025681631186e+001dB,1.74873529296544e+002°)
7.27779804536713e+004	(-2.00025797589845e+001dB,1.74861689313170e+002°)
7.29457510254458e+004	(-2.00025914106695e+001dB,1.74849821882232e+002°)
7.31139083483306e+004	(-2.00026031184524e+001dB,1.74837926939400e+002°)
7.32824533138792e+004	(-2.00026148826136e+001dB,1.74826004420188e+002°)
7.34513868157003e+004	(-2.00026267034349e+001dB,1.74814054259953e+002°)
7.36207097494624e+004	(-2.00026385811997e+001dB,1.74802076393898e+002°)
7.37904230128988e+004	(-2.00026505161927e+001dB,1.74790070757068e+002°)
7.39605275058125e+004	(-2.00026625087004e+001dB,1.74778037284350e+002°)
7.41310241300804e+004	(-2.00026745590107e+001dB,1.74765975910474e+002°)
7.43019137896588e+004	(-2.00026866674130e+001dB,1.74753886570013e+002°)
7.44731973905875e+004	(-2.00026988341982e+001dB,1.74741769197380e+002°)
7.46448758409953e+004	(-2.00027110596589e+001dB,1.74729623726831e+002°)
7.48169500511040e+004	(-2.00027233440891e+001dB,1.74717450092460e+002°)
7.49894209332341e+004	(-2.00027356877846e+001dB,1.74705248228205e+002°)
7.51622894018091e+004	(-2.00027480910426e+001dB,1.74693018067840e+002°)
7.53355563733602e+004	(-2.00027605541619e+001dB,1.74680759544982e+002°)
7.55092227665318e+004	(-2.00027730774429e+001dB,1.74668472593084e+002°)
7.56832895020859e+004	(-2.00027856611878e+001dB,1.74656157145440e+002°)
7.58577575029068e+004	(-2.00027983057000e+001dB,1.74643813135181e+002°)
7.60326276940065e+004	(-2.00028110112851e+001dB,1.74631440495275e+002°)
7.62079010025295e+004	(-2.00028237782498e+001dB,1.74619039158531e+002°)
7.63835783577574e+004	(-2.00028366069027e+001dB,1.74606609057590e+002°)
7.65596606911139e+004	(-2.00028494975542e+001dB,1.74594150124932e+002°)
7.67361489361701e+004	(-2.00028624505160e+001dB,1.74581662292874e+002°)
7.69130440286492e+004	(-2.00028754661018e+001dB,1.74569145493567e+002°)
7.70903469064312e+004	(-2.00028885446269e+001dB,1.74556599658997e+002°)
7.72680585095584e+004	(-2.00029016864081e+001dB,1.74544024720987e+002°)
7.74461797802400e+004	(-2.00029148917643e+001dB,1.74531420611191e+002°)
7.76247116628573e+004	(-2.00029281610157e+001dB,1.74518787261099e+002°)
7.78036551039685e+004	(-2.00029414944845e+001dB,1.74506124602035e+002°)
7.79830110523139e+004	(-2.00029548924945e+001dB,1.74493432565154e+002°)
7.81627804588210e+004	(-2.00029683553714e+001dB,1.74480711081445e+002°)
7.83429642766091e+004	(-2.00029818834425e+001dB,1.74467960081728e+002°)
7.85235634609951e+004	(-2.00029954770369e+001dB,1.74455179496657e+002°)
