Freq.	V(vout)
1.20503594037166e+004	(3.94268839072165e+000dB,-1.39728751338293e+000°)
1.20781383510665e+004	(3.94268299966620e+000dB,-1.40050836526834e+000°)
1.21059813355035e+004	(3.94267758372856e+000dB,-1.40373664040033e+000°)
1.21338885046484e+004	(3.94267214279389e+000dB,-1.40697235588027e+000°)
1.21618600064623e+004	(3.94266667674683e+000dB,-1.41021552884887e+000°)
1.21898959892473e+004	(3.94266118547151e+000dB,-1.41346617648629e+000°)
1.22179966016474e+004	(3.94265566885146e+000dB,-1.41672431601221e+000°)
1.22461619926491e+004	(3.94265012676973e+000dB,-1.41998996468594e+000°)
1.22743923115827e+004	(3.94264455910881e+000dB,-1.42326313980648e+000°)
1.23026877081224e+004	(3.94263896575065e+000dB,-1.42654385871264e+000°)
1.23310483322877e+004	(3.94263334657665e+000dB,-1.42983213878314e+000°)
1.23594743344437e+004	(3.94262770146767e+000dB,-1.43312799743662e+000°)
1.23879658653023e+004	(3.94262203030402e+000dB,-1.43643145213187e+000°)
1.24165230759227e+004	(3.94261633296546e+000dB,-1.43974252036780e+000°)
1.24451461177125e+004	(3.94261060933117e+000dB,-1.44306121968359e+000°)
1.24738351424280e+004	(3.94260485927982e+000dB,-1.44638756765877e+000°)
1.25025903021758e+004	(3.94259908268948e+000dB,-1.44972158191331e+000°)
1.25314117494128e+004	(3.94259327943766e+000dB,-1.45306328010771e+000°)
1.25602996369473e+004	(3.94258744940134e+000dB,-1.45641267994311e+000°)
1.25892541179403e+004	(3.94258159245688e+000dB,-1.45976979916136e+000°)
1.26182753459053e+004	(3.94257570848012e+000dB,-1.46313465554514e+000°)
1.26473634747101e+004	(3.94256979734629e+000dB,-1.46650726691802e+000°)
1.26765186585770e+004	(3.94256385893007e+000dB,-1.46988765114458e+000°)
1.27057410520840e+004	(3.94255789310553e+000dB,-1.47327582613049e+000°)
1.27350308101652e+004	(3.94255189974620e+000dB,-1.47667180982261e+000°)
1.27643880881120e+004	(3.94254587872499e+000dB,-1.48007562020910e+000°)
1.27938130415738e+004	(3.94253982991426e+000dB,-1.48348727531947e+000°)
1.28233058265588e+004	(3.94253375318574e+000dB,-1.48690679322472e+000°)
1.28528665994347e+004	(3.94252764841061e+000dB,-1.49033419203743e+000°)
1.28824955169299e+004	(3.94252151545940e+000dB,-1.49376948991182e+000°)
1.29121927361339e+004	(3.94251535420210e+000dB,-1.49721270504388e+000°)
1.29419584144984e+004	(3.94250916450808e+000dB,-1.50066385567145e+000°)
1.29717927098381e+004	(3.94250294624608e+000dB,-1.50412296007433e+000°)
1.30016957803314e+004	(3.94249669928429e+000dB,-1.50759003657435e+000°)
1.30316677845215e+004	(3.94249042349023e+000dB,-1.51106510353550e+000°)
1.30617088813169e+004	(3.94248411873087e+000dB,-1.51454817936400e+000°)
1.30918192299926e+004	(3.94247778487250e+000dB,-1.51803928250840e+000°)
1.31219989901906e+004	(3.94247142178085e+000dB,-1.52153843145970e+000°)
1.31522483219209e+004	(3.94246502932102e+000dB,-1.52504564475142e+000°)
1.31825673855626e+004	(3.94245860735744e+000dB,-1.52856094095970e+000°)
1.32129563418643e+004	(3.94245215575396e+000dB,-1.53208433870341e+000°)
1.32434153519452e+004	(3.94244567437383e+000dB,-1.53561585664424e+000°)
1.32739445772959e+004	(3.94243916307958e+000dB,-1.53915551348683e+000°)
1.33045441797794e+004	(3.94243262173318e+000dB,-1.54270332797879e+000°)
1.33352143216317e+004	(3.94242605019595e+000dB,-1.54625931891088e+000°)
1.33659551654629e+004	(3.94241944832854e+000dB,-1.54982350511706e+000°)
1.33967668742578e+004	(3.94241281599100e+000dB,-1.55339590547462e+000°)
1.34276496113771e+004	(3.94240615304268e+000dB,-1.55697653890427e+000°)
1.34586035405580e+004	(3.94239945934234e+000dB,-1.56056542437019e+000°)
1.34896288259150e+004	(3.94239273474804e+000dB,-1.56416258088023e+000°)
1.35207256319412e+004	(3.94238597911721e+000dB,-1.56776802748592e+000°)
1.35518941235088e+004	(3.94237919230664e+000dB,-1.57138178328260e+000°)
1.35831344658700e+004	(3.94237237417242e+000dB,-1.57500386740955e+000°)
1.36144468246580e+004	(3.94236552456997e+000dB,-1.57863429905003e+000°)
1.36458313658877e+004	(3.94235864335412e+000dB,-1.58227309743144e+000°)
1.36772882559569e+004	(3.94235173037891e+000dB,-1.58592028182539e+000°)
1.37088176616470e+004	(3.94234478549782e+000dB,-1.58957587154779e+000°)
1.37404197501236e+004	(3.94233780856360e+000dB,-1.59323988595900e+000°)
1.37720946889379e+004	(3.94233079942832e+000dB,-1.59691234446387e+000°)
1.38038426460273e+004	(3.94232375794337e+000dB,-1.60059326651189e+000°)
1.38356637897162e+004	(3.94231668395947e+000dB,-1.60428267159725e+000°)
1.38675582887173e+004	(3.94230957732663e+000dB,-1.60798057925901e+000°)
1.38995263121320e+004	(3.94230243789418e+000dB,-1.61168700908110e+000°)
1.39315680294514e+004	(3.94229526551075e+000dB,-1.61540198069255e+000°)
1.39636836105578e+004	(3.94228806002429e+000dB,-1.61912551376744e+000°)
1.39958732257246e+004	(3.94228082128201e+000dB,-1.62285762802518e+000°)
1.40281370456180e+004	(3.94227354913045e+000dB,-1.62659834323045e+000°)
1.40604752412975e+004	(3.94226624341544e+000dB,-1.63034767919340e+000°)
1.40928879842171e+004	(3.94225890398206e+000dB,-1.63410565576974e+000°)
1.41253754462259e+004	(3.94225153067473e+000dB,-1.63787229286081e+000°)
1.41579377995692e+004	(3.94224412333712e+000dB,-1.64164761041373e+000°)
1.41905752168893e+004	(3.94223668181217e+000dB,-1.64543162842147e+000°)
1.42232878712266e+004	(3.94222920594213e+000dB,-1.64922436692296e+000°)
1.42560759360203e+004	(3.94222169556849e+000dB,-1.65302584600322e+000°)
1.42889395851094e+004	(3.94221415053203e+000dB,-1.65683608579342e+000°)
1.43218789927338e+004	(3.94220657067277e+000dB,-1.66065510647105e+000°)
1.43548943335349e+004	(3.94219895583002e+000dB,-1.66448292825996e+000°)
1.43879857825568e+004	(3.94219130584233e+000dB,-1.66831957143049e+000°)
1.44211535152470e+004	(3.94218362054752e+000dB,-1.67216505629962e+000°)
1.44543977074576e+004	(3.94217589978265e+000dB,-1.67601940323100e+000°)
1.44877185354460e+004	(3.94216814338402e+000dB,-1.67988263263512e+000°)
1.45211161758758e+004	(3.94216035118720e+000dB,-1.68375476496935e+000°)
1.45545908058180e+004	(3.94215252302699e+000dB,-1.68763582073814e+000°)
1.45881426027518e+004	(3.94214465873741e+000dB,-1.69152582049305e+000°)
1.46217717445655e+004	(3.94213675815173e+000dB,-1.69542478483288e+000°)
1.46554784095574e+004	(3.94212882110247e+000dB,-1.69933273440380e+000°)
1.46892627764370e+004	(3.94212084742134e+000dB,-1.70324968989942e+000°)
1.47231250243255e+004	(3.94211283693929e+000dB,-1.70717567206094e+000°)
1.47570653327572e+004	(3.94210478948650e+000dB,-1.71111070167721e+000°)
1.47910838816804e+004	(3.94209670489236e+000dB,-1.71505479958489e+000°)
1.48251808514578e+004	(3.94208858298546e+000dB,-1.71900798666853e+000°)
1.48593564228684e+004	(3.94208042359362e+000dB,-1.72297028386068e+000°)
1.48936107771074e+004	(3.94207222654385e+000dB,-1.72694171214202e+000°)
1.49279440957882e+004	(3.94206399166236e+000dB,-1.73092229254142e+000°)
1.49623565609426e+004	(3.94205571877457e+000dB,-1.73491204613613e+000°)
1.49968483550220e+004	(3.94204740770510e+000dB,-1.73891099405180e+000°)
1.50314196608985e+004	(3.94203905827773e+000dB,-1.74291915746268e+000°)
1.50660706618657e+004	(3.94203067031547e+000dB,-1.74693655759165e+000°)
1.51008015416397e+004	(3.94202224364047e+000dB,-1.75096321571040e+000°)
1.51356124843603e+004	(3.94201377807410e+000dB,-1.75499915313948e+000°)
1.51705036745916e+004	(3.94200527343687e+000dB,-1.75904439124846e+000°)
1.52054752973232e+004	(3.94199672954849e+000dB,-1.76309895145600e+000°)
1.52405275379711e+004	(3.94198814622781e+000dB,-1.76716285523004e+000°)
1.52756605823790e+004	(3.94197952329288e+000dB,-1.77123612408780e+000°)
1.53108746168185e+004	(3.94197086056088e+000dB,-1.77531877959597e+000°)
1.53461698279912e+004	(3.94196215784815e+000dB,-1.77941084337081e+000°)
1.53815464030286e+004	(3.94195341497021e+000dB,-1.78351233707825e+000°)
1.54170045294938e+004	(3.94194463174170e+000dB,-1.78762328243402e+000°)
1.54525443953823e+004	(3.94193580797642e+000dB,-1.79174370120374e+000°)
1.54881661891230e+004	(3.94192694348729e+000dB,-1.79587361520304e+000°)
1.55238700995790e+004	(3.94191803808638e+000dB,-1.80001304629772e+000°)
1.55596563160489e+004	(3.94190909158492e+000dB,-1.80416201640379e+000°)
1.55955250282677e+004	(3.94190010379321e+000dB,-1.80832054748764e+000°)
1.56314764264077e+004	(3.94189107452074e+000dB,-1.81248866156611e+000°)
1.56675107010797e+004	(3.94188200357607e+000dB,-1.81666638070667e+000°)
1.57036280433337e+004	(3.94187289076691e+000dB,-1.82085372702749e+000°)
1.57398286446604e+004	(3.94186373590005e+000dB,-1.82505072269752e+000°)
1.57761126969916e+004	(3.94185453878144e+000dB,-1.82925738993670e+000°)
1.58124803927020e+004	(3.94184529921607e+000dB,-1.83347375101599e+000°)
1.58489319246093e+004	(3.94183601700807e+000dB,-1.83769982825756e+000°)
1.58854674859759e+004	(3.94182669196067e+000dB,-1.84193564403482e+000°)
1.59220872705098e+004	(3.94181732387618e+000dB,-1.84618122077261e+000°)
1.59587914723655e+004	(3.94180791255599e+000dB,-1.85043658094731e+000°)
1.59955802861448e+004	(3.94179845780059e+000dB,-1.85470174708691e+000°)
1.60324539068985e+004	(3.94178895940955e+000dB,-1.85897674177117e+000°)
1.60694125301269e+004	(3.94177941718150e+000dB,-1.86326158763174e+000°)
1.61064563517808e+004	(3.94176983091414e+000dB,-1.86755630735223e+000°)
1.61435855682630e+004	(3.94176020040426e+000dB,-1.87186092366841e+000°)
1.61808003764288e+004	(3.94175052544770e+000dB,-1.87617545936824e+000°)
1.62181009735874e+004	(3.94174080583934e+000dB,-1.88049993729205e+000°)
1.62554875575029e+004	(3.94173104137314e+000dB,-1.88483438033263e+000°)
1.62929603263953e+004	(3.94172123184210e+000dB,-1.88917881143538e+000°)
1.63305194789414e+004	(3.94171137703827e+000dB,-1.89353325359842e+000°)
1.63681652142762e+004	(3.94170147675274e+000dB,-1.89789772987263e+000°)
1.64058977319935e+004	(3.94169153077560e+000dB,-1.90227226336193e+000°)
1.64437172321474e+004	(3.94168153889603e+000dB,-1.90665687722327e+000°)
1.64816239152531e+004	(3.94167150090220e+000dB,-1.91105159466679e+000°)
1.65196179822882e+004	(3.94166141658133e+000dB,-1.91545643895593e+000°)
1.65576996346933e+004	(3.94165128571964e+000dB,-1.91987143340762e+000°)
1.65958690743737e+004	(3.94164110810233e+000dB,-1.92429660139230e+000°)
1.66341265036997e+004	(3.94163088351368e+000dB,-1.92873196633409e+000°)
1.66724721255087e+004	(3.94162061173693e+000dB,-1.93317755171095e+000°)
1.67109061431051e+004	(3.94161029255433e+000dB,-1.93763338105472e+000°)
1.67494287602624e+004	(3.94159992574712e+000dB,-1.94209947795132e+000°)
1.67880401812236e+004	(3.94158951109554e+000dB,-1.94657586604082e+000°)
1.68267406107027e+004	(3.94157904837881e+000dB,-1.95106256901760e+000°)
1.68655302538854e+004	(3.94156853737514e+000dB,-1.95555961063046e+000°)
1.69044093164307e+004	(3.94155797786169e+000dB,-1.96006701468271e+000°)
1.69433780044713e+004	(3.94154736961464e+000dB,-1.96458480503239e+000°)
1.69824365246154e+004	(3.94153671240909e+000dB,-1.96911300559225e+000°)
1.70215850839475e+004	(3.94152600601913e+000dB,-1.97365164033002e+000°)
1.70608238900292e+004	(3.94151525021780e+000dB,-1.97820073326844e+000°)
1.71001531509009e+004	(3.94150444477709e+000dB,-1.98276030848545e+000°)
1.71395730750822e+004	(3.94149358946795e+000dB,-1.98733039011423e+000°)
1.71790838715739e+004	(3.94148268406024e+000dB,-1.99191100234341e+000°)
1.72186857498580e+004	(3.94147172832282e+000dB,-1.99650216941718e+000°)
1.72583789199000e+004	(3.94146072202341e+000dB,-2.00110391563537e+000°)
1.72981635921490e+004	(3.94144966492872e+000dB,-2.00571626535362e+000°)
1.73380399775393e+004	(3.94143855680434e+000dB,-2.01033924298350e+000°)
1.73780082874917e+004	(3.94142739741481e+000dB,-2.01497287299262e+000°)
1.74180687339141e+004	(3.94141618652359e+000dB,-2.01961717990479e+000°)
1.74582215292030e+004	(3.94140492389299e+000dB,-2.02427218830011e+000°)
1.74984668862445e+004	(3.94139360928429e+000dB,-2.02893792281512e+000°)
1.75388050184155e+004	(3.94138224245763e+000dB,-2.03361440814293e+000°)
1.75792361395848e+004	(3.94137082317207e+000dB,-2.03830166903335e+000°)
1.76197604641142e+004	(3.94135935118552e+000dB,-2.04299973029300e+000°)
1.76603782068596e+004	(3.94134782625483e+000dB,-2.04770861678544e+000°)
1.77010895831721e+004	(3.94133624813567e+000dB,-2.05242835343135e+000°)
1.77418948088995e+004	(3.94132461658263e+000dB,-2.05715896520859e+000°)
1.77827941003871e+004	(3.94131293134913e+000dB,-2.06190047715237e+000°)
1.78237876744788e+004	(3.94130119218748e+000dB,-2.06665291435539e+000°)
1.78648757485184e+004	(3.94128939884883e+000dB,-2.07141630196793e+000°)
1.79060585403508e+004	(3.94127755108320e+000dB,-2.07619066519800e+000°)
1.79473362683231e+004	(3.94126564863942e+000dB,-2.08097602931150e+000°)
1.79887091512857e+004	(3.94125369126521e+000dB,-2.08577241963232e+000°)
1.80301774085935e+004	(3.94124167870711e+000dB,-2.09057986154247e+000°)
1.80717412601071e+004	(3.94122961071047e+000dB,-2.09539838048223e+000°)
1.81134009261939e+004	(3.94121748701948e+000dB,-2.10022800195027e+000°)
1.81551566277292e+004	(3.94120530737715e+000dB,-2.10506875150380e+000°)
1.81970085860977e+004	(3.94119307152532e+000dB,-2.10992065475866e+000°)
1.82389570231942e+004	(3.94118077920460e+000dB,-2.11478373738954e+000°)
1.82810021614252e+004	(3.94116843015444e+000dB,-2.11965802512999e+000°)
1.83231442237099e+004	(3.94115602411308e+000dB,-2.12454354377267e+000°)
1.83653834334813e+004	(3.94114356081753e+000dB,-2.12944031916941e+000°)
1.84077200146874e+004	(3.94113104000362e+000dB,-2.13434837723138e+000°)
1.84501541917925e+004	(3.94111846140594e+000dB,-2.13926774392925e+000°)
1.84926861897786e+004	(3.94110582475787e+000dB,-2.14419844529321e+000°)
1.85353162341459e+004	(3.94109312979154e+000dB,-2.14914050741327e+000°)
1.85780445509148e+004	(3.94108037623787e+000dB,-2.15409395643926e+000°)
1.86208713666264e+004	(3.94106756382650e+000dB,-2.15905881858104e+000°)
1.86637969083445e+004	(3.94105469228589e+000dB,-2.16403512010861e+000°)
1.87068214036558e+004	(3.94104176134316e+000dB,-2.16902288735226e+000°)
1.87499450806719e+004	(3.94102877072424e+000dB,-2.17402214670268e+000°)
1.87931681680304e+004	(3.94101572015378e+000dB,-2.17903292461114e+000°)
1.88364908948957e+004	(3.94100260935514e+000dB,-2.18405524758958e+000°)
1.88799134909607e+004	(3.94098943805042e+000dB,-2.18908914221077e+000°)
1.89234361864475e+004	(3.94097620596043e+000dB,-2.19413463510850e+000°)
1.89670592121092e+004	(3.94096291280471e+000dB,-2.19919175297760e+000°)
1.90107827992307e+004	(3.94094955830150e+000dB,-2.20426052257419e+000°)
1.90546071796302e+004	(3.94093614216769e+000dB,-2.20934097071577e+000°)
1.90985325856601e+004	(3.94092266411895e+000dB,-2.21443312428136e+000°)
1.91425592502085e+004	(3.94090912386959e+000dB,-2.21953701021162e+000°)
1.91866874067006e+004	(3.94089552113260e+000dB,-2.22465265550909e+000°)
1.92309172890993e+004	(3.94088185561966e+000dB,-2.22978008723818e+000°)
1.92752491319070e+004	(3.94086812704110e+000dB,-2.23491933252541e+000°)
1.93196831701669e+004	(3.94085433510596e+000dB,-2.24007041855956e+000°)
1.93642196394637e+004	(3.94084047952188e+000dB,-2.24523337259173e+000°)
1.94088587759254e+004	(3.94082655999518e+000dB,-2.25040822193559e+000°)
1.94536008162243e+004	(3.94081257623084e+000dB,-2.25559499396738e+000°)
1.94984459975781e+004	(3.94079852793247e+000dB,-2.26079371612622e+000°)
1.95433945577516e+004	(3.94078441480228e+000dB,-2.26600441591411e+000°)
1.95884467350575e+004	(3.94077023654114e+000dB,-2.27122712089618e+000°)
1.96336027683581e+004	(3.94075599284854e+000dB,-2.27646185870073e+000°)
1.96788628970661e+004	(3.94074168342258e+000dB,-2.28170865701946e+000°)
1.97242273611461e+004	(3.94072730795995e+000dB,-2.28696754360758e+000°)
1.97696964011162e+004	(3.94071286615597e+000dB,-2.29223854628395e+000°)
1.98152702580486e+004	(3.94069835770454e+000dB,-2.29752169293125e+000°)
1.98609491735713e+004	(3.94068378229813e+000dB,-2.30281701149604e+000°)
1.99067333898694e+004	(3.94066913962783e+000dB,-2.30812452998905e+000°)
1.99526231496864e+004	(3.94065442938329e+000dB,-2.31344427648520e+000°)
1.99986186963250e+004	(3.94063965125270e+000dB,-2.31877627912381e+000°)
2.00447202736492e+004	(3.94062480492285e+000dB,-2.32412056610872e+000°)
2.00909281260848e+004	(3.94060989007907e+000dB,-2.32947716570844e+000°)
2.01372424986214e+004	(3.94059490640525e+000dB,-2.33484610625629e+000°)
2.01836636368131e+004	(3.94057985358380e+000dB,-2.34022741615059e+000°)
2.02301917867802e+004	(3.94056473129568e+000dB,-2.34562112385474e+000°)
2.02768271952103e+004	(3.94054953922037e+000dB,-2.35102725789743e+000°)
2.03235701093597e+004	(3.94053427703590e+000dB,-2.35644584687275e+000°)
2.03704207770547e+004	(3.94051894441876e+000dB,-2.36187691944033e+000°)
2.04173794466928e+004	(3.94050354104401e+000dB,-2.36732050432554e+000°)
2.04644463672442e+004	(3.94048806658516e+000dB,-2.37277663031958e+000°)
2.05116217882531e+004	(3.94047252071425e+000dB,-2.37824532627967e+000°)
2.05589059598389e+004	(3.94045690310179e+000dB,-2.38372662112919e+000°)
2.06062991326975e+004	(3.94044121341677e+000dB,-2.38922054385780e+000°)
2.06538015581028e+004	(3.94042545132666e+000dB,-2.39472712352164e+000°)
2.07014134879079e+004	(3.94040961649741e+000dB,-2.40024638924345e+000°)
2.07491351745466e+004	(3.94039370859339e+000dB,-2.40577837021271e+000°)
2.07969668710344e+004	(3.94037772727745e+000dB,-2.41132309568585e+000°)
2.08449088309703e+004	(3.94036167221089e+000dB,-2.41688059498632e+000°)
2.08929613085378e+004	(3.94034554305344e+000dB,-2.42245089750479e+000°)
2.09411245585064e+004	(3.94032933946324e+000dB,-2.42803403269931e+000°)
2.09893988362327e+004	(3.94031306109690e+000dB,-2.43363003009542e+000°)
2.10377843976622e+004	(3.94029670760940e+000dB,-2.43923891928636e+000°)
2.10862814993303e+004	(3.94028027865415e+000dB,-2.44486072993317e+000°)
2.11348903983639e+004	(3.94026377388297e+000dB,-2.45049549176488e+000°)
2.11836113524824e+004	(3.94024719294606e+000dB,-2.45614323457865e+000°)
2.12324446199996e+004	(3.94023053549200e+000dB,-2.46180398823991e+000°)
2.12813904598245e+004	(3.94021380116777e+000dB,-2.46747778268254e+000°)
2.13304491314631e+004	(3.94019698961871e+000dB,-2.47316464790903e+000°)
2.13796208950197e+004	(3.94018010048852e+000dB,-2.47886461399057e+000°)
2.14289060111979e+004	(3.94016313341928e+000dB,-2.48457771106732e+000°)
2.14783047413027e+004	(3.94014608805139e+000dB,-2.49030396934845e+000°)
2.15278173472411e+004	(3.94012896402361e+000dB,-2.49604341911240e+000°)
2.15774440915240e+004	(3.94011176097302e+000dB,-2.50179609070690e+000°)
2.16271852372675e+004	(3.94009447853504e+000dB,-2.50756201454930e+000°)
2.16770410481943e+004	(3.94007711634340e+000dB,-2.51334122112660e+000°)
2.17270117886348e+004	(3.94005967403016e+000dB,-2.51913374099562e+000°)
2.17770977235289e+004	(3.94004215122565e+000dB,-2.52493960478323e+000°)
2.18272991184273e+004	(3.94002454755852e+000dB,-2.53075884318645e+000°)
2.18776162394928e+004	(3.94000686265570e+000dB,-2.53659148697260e+000°)
2.19280493535018e+004	(3.93998909614241e+000dB,-2.54243756697949e+000°)
2.19785987278455e+004	(3.93997124764212e+000dB,-2.54829711411558e+000°)
2.20292646305318e+004	(3.93995331677657e+000dB,-2.55417015936013e+000°)
2.20800473301863e+004	(3.93993530316577e+000dB,-2.56005673376334e+000°)
2.21309470960536e+004	(3.93991720642798e+000dB,-2.56595686844655e+000°)
2.21819641979994e+004	(3.93989902617967e+000dB,-2.57187059460238e+000°)
2.22330989065113e+004	(3.93988076203559e+000dB,-2.57779794349487e+000°)
2.22843514927003e+004	(3.93986241360863e+000dB,-2.58373894645968e+000°)
2.23357222283025e+004	(3.93984398051000e+000dB,-2.58969363490423e+000°)
2.23872113856806e+004	(3.93982546234904e+000dB,-2.59566204030788e+000°)
2.24388192378249e+004	(3.93980685873332e+000dB,-2.60164419422206e+000°)
2.24905460583550e+004	(3.93978816926860e+000dB,-2.60764012827046e+000°)
2.25423921215215e+004	(3.93976939355881e+000dB,-2.61364987414919e+000°)
2.25943577022070e+004	(3.93975053120607e+000dB,-2.61967346362694e+000°)
2.26464430759278e+004	(3.93973158181064e+000dB,-2.62571092854513e+000°)
2.26986485188354e+004	(3.93971254497097e+000dB,-2.63176230081810e+000°)
2.27509743077179e+004	(3.93969342028363e+000dB,-2.63782761243326e+000°)
2.28034207200013e+004	(3.93967420734335e+000dB,-2.64390689545125e+000°)
2.28559880337514e+004	(3.93965490574297e+000dB,-2.65000018200614e+000°)
2.29086765276749e+004	(3.93963551507347e+000dB,-2.65610750430553e+000°)
2.29614864811208e+004	(3.93961603492395e+000dB,-2.66222889463077e+000°)
2.30144181740822e+004	(3.93959646488158e+000dB,-2.66836438533711e+000°)
2.30674718871978e+004	(3.93957680453167e+000dB,-2.67451400885388e+000°)
2.31206479017531e+004	(3.93955705345759e+000dB,-2.68067779768462e+000°)
2.31739464996819e+004	(3.93953721124081e+000dB,-2.68685578440730e+000°)
2.32273679635682e+004	(3.93951727746084e+000dB,-2.69304800167443e+000°)
2.32809125766472e+004	(3.93949725169528e+000dB,-2.69925448221330e+000°)
2.33345806228071e+004	(3.93947713351976e+000dB,-2.70547525882604e+000°)
2.33883723865906e+004	(3.93945692250798e+000dB,-2.71171036438993e+000°)
2.34422881531963e+004	(3.93943661823165e+000dB,-2.71795983185746e+000°)
2.34963282084801e+004	(3.93941622026051e+000dB,-2.72422369425653e+000°)
2.35504928389571e+004	(3.93939572816232e+000dB,-2.73050198469063e+000°)
2.36047823318028e+004	(3.93937514150286e+000dB,-2.73679473633900e+000°)
2.36591969748546e+004	(3.93935445984588e+000dB,-2.74310198245681e+000°)
2.37137370566136e+004	(3.93933368275315e+000dB,-2.74942375637536e+000°)
2.37684028662458e+004	(3.93931280978440e+000dB,-2.75576009150216e+000°)
2.38231946935839e+004	(3.93929184049732e+000dB,-2.76211102132120e+000°)
2.38781128291288e+004	(3.93927077444758e+000dB,-2.76847657939306e+000°)
2.39331575640509e+004	(3.93924961118880e+000dB,-2.77485679935513e+000°)
2.39883291901919e+004	(3.93922835027253e+000dB,-2.78125171492175e+000°)
2.40436280000663e+004	(3.93920699124826e+000dB,-2.78766135988437e+000°)
2.40990542868629e+004	(3.93918553366342e+000dB,-2.79408576811178e+000°)
2.41546083444464e+004	(3.93916397706332e+000dB,-2.80052497355021e+000°)
2.42102904673587e+004	(3.93914232099119e+000dB,-2.80697901022360e+000°)
2.42661009508211e+004	(3.93912056498814e+000dB,-2.81344791223365e+000°)
2.43220400907351e+004	(3.93909870859322e+000dB,-2.81993171376012e+000°)
2.43781081836845e+004	(3.93907675134327e+000dB,-2.82643044906094e+000°)
2.44343055269366e+004	(3.93905469277306e+000dB,-2.83294415247236e+000°)
2.44906324184444e+004	(3.93903253241520e+000dB,-2.83947285840920e+000°)
2.45470891568472e+004	(3.93901026980012e+000dB,-2.84601660136498e+000°)
2.46036760414732e+004	(3.93898790445609e+000dB,-2.85257541591209e+000°)
2.46603933723403e+004	(3.93896543590926e+000dB,-2.85914933670200e+000°)
2.47172414501582e+004	(3.93894286368352e+000dB,-2.86573839846543e+000°)
2.47742205763297e+004	(3.93892018730061e+000dB,-2.87234263601249e+000°)
2.48313310529526e+004	(3.93889740628006e+000dB,-2.87896208423292e+000°)
2.48885731828208e+004	(3.93887452013917e+000dB,-2.88559677809622e+000°)
2.49459472694264e+004	(3.93885152839302e+000dB,-2.89224675265182e+000°)
2.50034536169611e+004	(3.93882843055447e+000dB,-2.89891204302935e+000°)
2.50610925303180e+004	(3.93880522613412e+000dB,-2.90559268443871e+000°)
2.51188643150926e+004	(3.93878191464030e+000dB,-2.91228871217029e+000°)
2.51767692775854e+004	(3.93875849557910e+000dB,-2.91900016159521e+000°)
2.52348077248025e+004	(3.93873496845433e+000dB,-2.92572706816539e+000°)
2.52929799644582e+004	(3.93871133276750e+000dB,-2.93246946741383e+000°)
2.53512863049759e+004	(3.93868758801782e+000dB,-2.93922739495473e+000°)
2.54097270554898e+004	(3.93866373370221e+000dB,-2.94600088648371e+000°)
2.54683025258472e+004	(3.93863976931525e+000dB,-2.95278997777797e+000°)
2.55270130266092e+004	(3.93861569434921e+000dB,-2.95959470469648e+000°)
2.55858588690532e+004	(3.93859150829398e+000dB,-2.96641510318019e+000°)
2.56448403651739e+004	(3.93856721063717e+000dB,-2.97325120925215e+000°)
2.57039578276854e+004	(3.93854280086395e+000dB,-2.98010305901777e+000°)
2.57632115700225e+004	(3.93851827845717e+000dB,-2.98697068866493e+000°)
2.58226019063427e+004	(3.93849364289728e+000dB,-2.99385413446423e+000°)
2.58821291515276e+004	(3.93846889366232e+000dB,-3.00075343276916e+000°)
2.59417936211848e+004	(3.93844403022795e+000dB,-3.00766862001624e+000°)
2.60015956316494e+004	(3.93841905206739e+000dB,-3.01459973272528e+000°)
2.60615354999856e+004	(3.93839395865144e+000dB,-3.02154680749950e+000°)
2.61216135439887e+004	(3.93836874944847e+000dB,-3.02850988102575e+000°)
2.61818300821865e+004	(3.93834342392440e+000dB,-3.03548899007470e+000°)
2.62421854338411e+004	(3.93831798154266e+000dB,-3.04248417150103e+000°)
2.63026799189505e+004	(3.93829242176424e+000dB,-3.04949546224357e+000°)
2.63633138582504e+004	(3.93826674404763e+000dB,-3.05652289932558e+000°)
2.64240875732161e+004	(3.93824094784881e+000dB,-3.06356651985488e+000°)
2.64850013860636e+004	(3.93821503262130e+000dB,-3.07062636102400e+000°)
2.65460556197520e+004	(3.93818899781604e+000dB,-3.07770246011044e+000°)
2.66072505979847e+004	(3.93816284288148e+000dB,-3.08479485447687e+000°)
2.66685866452114e+004	(3.93813656726351e+000dB,-3.09190358157125e+000°)
2.67300640866297e+004	(3.93811017040549e+000dB,-3.09902867892706e+000°)
2.67916832481869e+004	(3.93808365174818e+000dB,-3.10617018416353e+000°)
2.68534444565816e+004	(3.93805701072979e+000dB,-3.11332813498573e+000°)
2.69153480392657e+004	(3.93803024678593e+000dB,-3.12050256918489e+000°)
2.69773943244457e+004	(3.93800335934959e+000dB,-3.12769352463847e+000°)
2.70395836410850e+004	(3.93797634785117e+000dB,-3.13490103931043e+000°)
2.71019163189049e+004	(3.93794921171845e+000dB,-3.14212515125145e+000°)
2.71643926883873e+004	(3.93792195037656e+000dB,-3.14936589859900e+000°)
2.72270130807756e+004	(3.93789456324797e+000dB,-3.15662331957768e+000°)
2.72897778280769e+004	(3.93786704975252e+000dB,-3.16389745249930e+000°)
2.73526872630636e+004	(3.93783940930734e+000dB,-3.17118833576313e+000°)
2.74157417192753e+004	(3.93781164132689e+000dB,-3.17849600785614e+000°)
